"DATETIME,TIME,LON,LAT,TOTVAP"
"""OCT-2014"",145,10,34,23.6191"
"""OCT-2014"",146,10,34,17.9609"
"""DEC-2014"",147,10,34,13.7012"
"""DEC-2014"",148,10,34,11.6992"
"""JAN-2015"",149,10,34,13.2715"
"""MAR-2015"",150,10,34,14.4146"
"""APR-2015"",151,10,34,15.2104"
"""MAY-2015"",152,10,34,18.5918"
"""JUN-2015"",153,10,34,23.623"
"""JUL-2015"",154,10,34,25.3076"
"""AUG-2015"",155,10,34,33.7383"
"""SEP-2015"",156,10,34,29.8203"
"""OCT-2015"",157,10,34,26.9658"
"""NOV-2015"",158,10,34,20.3672"
"""DEC-2015"",159,10,34,13.8198"
"""DEC-2015"",160,10,34,13.6099"
"""JAN-2016"",161,10,34,13.3647"
"""MAR-2016"",162,10,34,12.7144"
"""APR-2016"",163,10,34,17.0879"
"""MAY-2016"",164,10,34,20.2773"
"""JUN-2016"",165,10,34,24.2881"
"""JUL-2016"",166,10,34,24.3408"
"""JUL-2016"",167,10,34,29.0469"
"""AUG-2016"",168,10,34,31.3174"
"""SEP-2016"",169,10,34,26.0723"
"""OCT-2016"",170,10,34,19.1904"
"""NOV-2016"",171,10,34,16.2158"
"""DEC-2016"",172,10,34,10.7524"
"""JAN-2017"",173,10,34,13.2974"
"""MAR-2017"",174,10,34,14.6289"
"""APR-2017"",175,10,34,17.0654"
"""MAY-2017"",176,10,34,21.4844"
"""JUN-2017"",177,10,34,24.7129"
"""JUL-2017"",178,10,34,25.5225"
"""AUG-2017"",179,10,34,26.627"
"""AUG-2017"",180,10,34,27.2217"
"""OCT-2017"",181,10,34,22.5566"
"""OCT-2017"",182,10,34,16.7783"
"""NOV-2017"",183,10,34,13.1152"
"""DEC-2017"",184,10,34,12.1089"
"""JAN-2018"",185,10,34,14.0151"
"""MAR-2018"",186,10,34,14.6548"
"""APR-2018"",187,10,34,18.1445"
"""MAY-2018"",188,10,34,21.9199"
"""JUN-2018"",189,10,34,25.6494"
"""JUL-2018"",190,10,34,26.9072"
"""AUG-2018"",191,10,34,35.4863"
"""AUG-2018"",192,10,34,32.0977"
"""OCT-2018"",193,10,34,25.4277"
"""OCT-2018"",194,10,34,17.8369"
"""DEC-2018"",195,10,34,14.0635"
"""DEC-2018"",196,10,34,11.6807"
"""JAN-2019"",197,10,34,11.4258"
"""MAR-2019"",198,10,34,13.6201"
"""APR-2019"",199,10,34,16.2051"
"""MAY-2019"",200,10,34,19.9883"
"""JUN-2019"",201,10,34,23.127"
"""JUL-2019"",202,10,34,25.9033"
"""AUG-2019"",203,10,34,30.166"
"""SEP-2019"",204,10,34,32.7754"
"""OCT-2019"",205,10,34,25.3682"
"""OCT-2019"",206,10,34,16.3228"
"""DEC-2019"",207,10,34,13.7842"
"""DEC-2019"",208,10,34,12.2559"
"""JAN-2020"",209,10,34,12.6494"
"""MAR-2020"",210,10,34,15.1509"
"""APR-2020"",211,10,34,19.0469"
"""MAY-2020"",212,10,34,20.1816"
"""JUN-2020"",213,10,34,24.752"
"""JUL-2020"",214,10,34,26.2158"
"""JUL-2020"",215,10,34,26.1836"
"""AUG-2020"",216,10,34,33.459"
"""SEP-2020"",217,10,34,22.4473"
"""OCT-2020"",218,10,34,19.7734"
"""NOV-2020"",219,10,34,14.4668"
"""DEC-2020"",220,10,34,12.8877"
"""JAN-2021"",221,10,34,12.0454"
"""MAR-2021"",222,10,34,14.1992"
"""APR-2021"",223,10,34,17.4902"
"""MAY-2021"",224,10,34,21.6865"
"""JUN-2021"",225,10,34,24.9756"
"""JUL-2021"",226,10,34,23.6787"
"""AUG-2021"",227,10,34,27.4199"
"""AUG-2021"",228,10,34,29.2236"
"""OCT-2021"",229,10,34,23.8281"
"""OCT-2021"",230,10,34,17.6523"
"""NOV-2021"",231,10,34,13.752"
"""DEC-2021"",232,10,34,10.708"
"""JAN-2022"",233,10,34,12.1724"
"""MAR-2022"",234,10,34,13.7119"
"""APR-2022"",235,10,34,15.4639"
"""MAY-2022"",236,10,34,17.4971"
"""JUN-2022"",237,10,34,20.8164"
