YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1994,10,5,3.57,5.06,0.45,403.7,73.9,-999.0,-999.0,-999.0,-999.0,5.6
1994,10,6,4.82,5.6,0.62,372.9,98.1,-999.0,-999.0,-999.0,-999.0,4.72
1994,10,7,4.56,5.08,0.59,369.4,91.6,-999.0,-999.0,-999.0,-999.0,3.1
1994,10,8,4.61,5.08,0.59,365.2,91.0,-999.0,-999.0,-999.0,-999.0,1.55
1994,10,9,4.87,4.96,0.63,377.6,96.0,-999.0,-999.0,-999.0,-999.0,2.02
1994,10,10,3.71,5.14,0.48,392.7,76.3,-999.0,-999.0,-999.0,-999.0,2.22
1994,10,11,4.68,4.67,0.62,389.0,93.1,-999.0,-999.0,-999.0,-999.0,2.3
1994,10,12,3.93,5.23,0.52,385.0,80.6,-999.0,-999.0,-999.0,-999.0,3.37
1994,10,13,3.74,3.92,0.5,376.9,75.6,-999.0,-999.0,-999.0,-999.0,3.02
1994,10,14,3.71,5.26,0.5,377.9,76.0,-999.0,-999.0,-999.0,-999.0,3.65
1994,10,15,3.99,4.87,0.55,367.8,79.5,-999.0,-999.0,-999.0,-999.0,2.49
1994,10,16,4.62,4.65,0.63,348.4,91.7,-999.0,-999.0,-999.0,-999.0,1.19
1994,10,17,2.55,4.85,0.35,372.5,53.7,-999.0,-999.0,-999.0,-999.0,2.62
1994,10,18,4.56,4.71,0.64,354.3,88.7,-999.0,-999.0,-999.0,-999.0,2.49
1994,10,19,1.98,4.77,0.28,386.1,42.0,-999.0,-999.0,-999.0,-999.0,3.39
1994,10,20,3.61,4.01,0.52,394.2,72.2,-999.0,-999.0,-999.0,-999.0,1.65
1994,10,21,4.14,4.25,0.59,353.4,82.3,-999.0,-999.0,-999.0,-999.0,4.18
1994,10,22,3.25,3.63,0.47,362.0,65.5,-999.0,-999.0,-999.0,-999.0,4.7
1994,10,23,4.38,4.41,0.64,337.4,85.8,-999.0,-999.0,-999.0,-999.0,2.39
1994,10,24,4.13,4.27,0.61,350.6,82.4,-999.0,-999.0,-999.0,-999.0,2.05
1994,10,25,3.82,4.32,0.56,367.1,77.7,-999.0,-999.0,-999.0,-999.0,2.38
1994,10,26,4.35,4.35,0.65,334.2,83.7,-999.0,-999.0,-999.0,-999.0,2.25
1994,10,27,3.92,3.97,0.59,378.1,77.4,-999.0,-999.0,-999.0,-999.0,1.96
1994,10,28,4.14,4.27,0.63,363.2,81.8,-999.0,-999.0,-999.0,-999.0,2.68
1994,10,29,3.11,4.19,0.48,388.8,62.9,-999.0,-999.0,-999.0,-999.0,3.23
1994,10,30,3.71,4.38,0.57,384.2,74.6,-999.0,-999.0,-999.0,-999.0,2.39
1994,10,31,4.06,4.09,0.63,342.3,80.1,-999.0,-999.0,-999.0,-999.0,1.92
1994,11,1,3.76,4.32,0.59,366.7,74.8,-999.0,-999.0,-999.0,-999.0,2.02
1994,11,2,4.03,4.05,0.64,358.4,80.2,-999.0,-999.0,-999.0,-999.0,2.13
1994,11,3,3.6,3.58,0.58,382.3,71.7,-999.0,-999.0,-999.0,-999.0,2.64
1994,11,4,3.45,4.35,0.55,377.3,70.6,-999.0,-999.0,-999.0,-999.0,4.66
1994,11,5,4.07,4.07,0.66,337.8,79.7,-999.0,-999.0,-999.0,-999.0,2.13
1994,11,6,3.71,3.86,0.61,353.1,73.7,-999.0,-999.0,-999.0,-999.0,3.31
1994,11,7,3.67,3.72,0.61,356.8,73.3,-999.0,-999.0,-999.0,-999.0,1.92
1994,11,8,3.78,3.81,0.63,333.7,74.8,-999.0,-999.0,-999.0,-999.0,2.83
1994,11,9,3.83,3.86,0.64,333.9,75.6,-999.0,-999.0,-999.0,-999.0,2.84
1994,11,10,3.4,3.47,0.58,359.1,67.2,-999.0,-999.0,-999.0,-999.0,4.85
1994,11,11,3.75,3.77,0.64,325.6,73.2,-999.0,-999.0,-999.0,-999.0,2.87
1994,11,12,3.68,3.71,0.63,331.5,72.7,-999.0,-999.0,-999.0,-999.0,2.27
1994,11,13,3.62,3.91,0.62,338.4,70.6,-999.0,-999.0,-999.0,-999.0,2.73
1994,11,14,2.68,3.48,0.47,369.9,54.0,-999.0,-999.0,-999.0,-999.0,3.96
1994,11,15,2.98,3.9,0.52,353.6,59.1,-999.0,-999.0,-999.0,-999.0,3.62
1994,11,16,3.52,3.6,0.62,331.4,69.6,-999.0,-999.0,-999.0,-999.0,2.49
1994,11,17,3.48,3.61,0.62,336.2,68.7,-999.0,-999.0,-999.0,-999.0,3.48
1994,11,18,3.33,3.41,0.6,346.2,65.9,-999.0,-999.0,-999.0,-999.0,3.16
1994,11,19,1.81,3.33,0.33,363.8,37.4,-999.0,-999.0,-999.0,-999.0,3.89
1994,11,20,3.36,3.52,0.62,334.6,66.3,-999.0,-999.0,-999.0,-999.0,3.93
1994,11,21,3.33,3.42,0.61,339.0,66.7,-999.0,-999.0,-999.0,-999.0,2.4
1994,11,22,3.29,3.34,0.61,339.4,65.8,-999.0,-999.0,-999.0,-999.0,1.75
1994,11,23,3.35,3.38,0.62,328.5,65.5,-999.0,-999.0,-999.0,-999.0,1.78
1994,11,24,2.98,3.01,0.55,328.5,58.4,-999.0,-999.0,-999.0,-999.0,1.23
1994,11,25,2.9,2.9,0.55,332.0,56.7,-999.0,-999.0,-999.0,-999.0,1.11
1994,11,26,3.07,3.2,0.59,321.5,59.9,-999.0,-999.0,-999.0,-999.0,1.98
1994,11,27,2.12,3.36,0.41,352.3,42.9,-999.0,-999.0,-999.0,-999.0,2.23
1994,11,28,3.33,3.34,0.64,318.3,64.2,-999.0,-999.0,-999.0,-999.0,2.46
1994,11,29,1.61,3.27,0.31,362.5,33.2,-999.0,-999.0,-999.0,-999.0,3.65
1994,11,30,3.07,3.68,0.59,335.9,60.0,-999.0,-999.0,-999.0,-999.0,1.88
1994,12,1,3.19,3.28,0.62,316.3,62.0,-999.0,-999.0,-999.0,-999.0,2.09
1994,12,2,2.82,2.98,0.55,323.2,55.3,-999.0,-999.0,-999.0,-999.0,1.34
1994,12,3,3.18,3.22,0.62,326.3,61.4,-999.0,-999.0,-999.0,-999.0,1.85
1994,12,4,3.23,3.41,0.64,328.4,62.7,-999.0,-999.0,-999.0,-999.0,2.16
1994,12,5,3.18,3.22,0.63,315.5,61.4,-999.0,-999.0,-999.0,-999.0,3.48
1994,12,6,3.15,3.25,0.62,312.3,61.1,-999.0,-999.0,-999.0,-999.0,4.88
1994,12,7,3.15,3.18,0.63,315.1,60.8,-999.0,-999.0,-999.0,-999.0,5.27
1994,12,8,3.1,3.15,0.62,309.8,59.4,-999.0,-999.0,-999.0,-999.0,5.34
1994,12,9,3.03,3.29,0.61,322.2,58.3,-999.0,-999.0,-999.0,-999.0,2.52
1994,12,10,2.88,3.31,0.59,332.0,55.9,-999.0,-999.0,-999.0,-999.0,1.46
1994,12,11,2.49,2.96,0.51,351.0,48.9,-999.0,-999.0,-999.0,-999.0,3.88
1994,12,12,1.76,3.07,0.36,355.3,35.2,-999.0,-999.0,-999.0,-999.0,3.72
1994,12,13,2.61,3.49,0.53,312.6,51.1,-999.0,-999.0,-999.0,-999.0,1.53
1994,12,14,3.2,3.3,0.66,304.1,62.6,-999.0,-999.0,-999.0,-999.0,3.31
1994,12,15,3.19,3.21,0.66,298.3,61.4,-999.0,-999.0,-999.0,-999.0,2.33
1994,12,16,3.19,3.22,0.66,303.3,60.7,-999.0,-999.0,-999.0,-999.0,2.73
1994,12,17,3.08,3.1,0.63,312.5,58.9,-999.0,-999.0,-999.0,-999.0,1.09
1994,12,18,2.81,3.31,0.58,327.6,54.6,-999.0,-999.0,-999.0,-999.0,3.36
1994,12,19,3.1,3.11,0.64,300.6,59.4,-999.0,-999.0,-999.0,-999.0,4.17
1994,12,20,2.92,2.93,0.6,324.0,55.0,-999.0,-999.0,-999.0,-999.0,4.52
1994,12,21,3.0,3.01,0.62,304.6,57.9,-999.0,-999.0,-999.0,-999.0,5.88
1994,12,22,3.09,3.2,0.64,311.5,59.9,-999.0,-999.0,-999.0,-999.0,7.09
1994,12,23,2.99,3.0,0.62,310.1,57.9,-999.0,-999.0,-999.0,-999.0,6.02
1994,12,24,3.05,3.14,0.62,321.9,58.8,-999.0,-999.0,-999.0,-999.0,3.88
1994,12,25,1.6,3.34,0.33,334.2,32.7,-999.0,-999.0,-999.0,-999.0,2.18
1994,12,26,3.34,3.35,0.69,301.1,64.0,-999.0,-999.0,-999.0,-999.0,3.57
1994,12,27,3.24,3.25,0.66,294.0,60.6,-999.0,-999.0,-999.0,-999.0,3.1
1994,12,28,3.13,3.15,0.64,299.8,60.0,-999.0,-999.0,-999.0,-999.0,3.29
1994,12,29,3.04,3.05,0.62,303.9,59.3,-999.0,-999.0,-999.0,-999.0,3.78
1994,12,30,3.12,3.2,0.63,295.3,59.7,-999.0,-999.0,-999.0,-999.0,4.69
1994,12,31,3.16,3.18,0.64,293.1,60.8,-999.0,-999.0,-999.0,-999.0,6.66
1995,1,1,3.17,3.24,0.64,298.0,60.9,-999.0,-999.0,-999.0,-999.0,7.16
1995,1,2,2.2,3.13,0.45,332.5,43.9,-999.0,-999.0,-999.0,-999.0,4.94
1995,1,3,2.95,3.42,0.59,318.8,57.0,-999.0,-999.0,-999.0,-999.0,4.31
1995,1,4,3.04,3.51,0.61,308.4,59.0,-999.0,-999.0,-999.0,-999.0,4.57
1995,1,5,2.86,3.13,0.57,316.2,54.9,-999.0,-999.0,-999.0,-999.0,3.29
1995,1,6,3.22,3.24,0.64,301.2,61.0,-999.0,-999.0,-999.0,-999.0,3.77
1995,1,7,2.55,3.45,0.51,333.6,50.3,-999.0,-999.0,-999.0,-999.0,3.84
1995,1,8,0.48,3.55,0.09,318.3,10.6,-999.0,-999.0,-999.0,-999.0,3.19
1995,1,9,3.44,3.47,0.67,310.3,66.0,-999.0,-999.0,-999.0,-999.0,5.61
1995,1,10,2.77,3.24,0.54,319.6,53.9,-999.0,-999.0,-999.0,-999.0,3.73
1995,1,11,2.7,3.12,0.52,313.3,52.7,-999.0,-999.0,-999.0,-999.0,5.24
1995,1,12,3.38,3.38,0.66,292.5,64.9,-999.0,-999.0,-999.0,-999.0,4.99
1995,1,13,1.26,3.63,0.24,329.2,26.0,-999.0,-999.0,-999.0,-999.0,5.44
1995,1,14,2.76,3.74,0.53,327.4,54.5,-999.0,-999.0,-999.0,-999.0,6.09
1995,1,15,2.67,3.61,0.51,325.7,52.8,-999.0,-999.0,-999.0,-999.0,4.88
1995,1,16,3.45,3.46,0.65,295.6,66.6,-999.0,-999.0,-999.0,-999.0,2.45
1995,1,17,3.64,3.66,0.68,281.7,68.3,-999.0,-999.0,-999.0,-999.0,2.08
1995,1,18,3.62,3.64,0.67,282.2,67.5,-999.0,-999.0,-999.0,-999.0,5.38
1995,1,19,3.51,3.52,0.65,289.5,68.7,-999.0,-999.0,-999.0,-999.0,6.16
1995,1,20,3.61,3.62,0.66,285.3,69.7,-999.0,-999.0,-999.0,-999.0,4.14
1995,1,21,3.54,3.64,0.65,304.8,68.9,-999.0,-999.0,-999.0,-999.0,3.99
1995,1,22,3.72,3.74,0.67,293.4,71.2,-999.0,-999.0,-999.0,-999.0,1.89
1995,1,23,3.66,3.78,0.66,289.7,71.5,-999.0,-999.0,-999.0,-999.0,4.8
1995,1,24,3.65,3.65,0.65,301.5,72.3,-999.0,-999.0,-999.0,-999.0,4.05
1995,1,25,3.69,3.75,0.66,295.4,72.1,-999.0,-999.0,-999.0,-999.0,2.93
1995,1,26,3.69,3.75,0.65,299.1,72.1,-999.0,-999.0,-999.0,-999.0,5.5
1995,1,27,3.4,3.87,0.59,301.1,66.4,-999.0,-999.0,-999.0,-999.0,2.31
1995,1,28,3.87,3.88,0.67,292.3,74.9,-999.0,-999.0,-999.0,-999.0,2.19
1995,1,29,3.81,3.97,0.66,298.3,74.5,-999.0,-999.0,-999.0,-999.0,2.5
1995,1,30,3.53,3.55,0.6,307.2,69.1,-999.0,-999.0,-999.0,-999.0,4.45
1995,1,31,2.66,3.95,0.45,340.8,53.3,-999.0,-999.0,-999.0,-999.0,2.97
1995,2,1,3.6,4.06,0.6,312.3,69.8,-999.0,-999.0,-999.0,-999.0,3.52
1995,2,2,2.97,4.05,0.49,327.8,59.0,-999.0,-999.0,-999.0,-999.0,3.4
1995,2,3,2.84,4.27,0.47,335.8,56.9,-999.0,-999.0,-999.0,-999.0,2.25
1995,2,4,4.05,4.38,0.66,285.3,78.0,-999.0,-999.0,-999.0,-999.0,2.54
1995,2,5,3.1,3.65,0.5,302.0,61.1,-999.0,-999.0,-999.0,-999.0,3.04
1995,2,6,4.42,4.43,0.71,272.2,83.5,-999.0,-999.0,-999.0,-999.0,2.68
1995,2,7,4.41,4.42,0.7,292.2,84.7,-999.0,-999.0,-999.0,-999.0,1.87
1995,2,8,4.49,4.5,0.71,296.8,85.6,-999.0,-999.0,-999.0,-999.0,3.25
1995,2,9,4.31,4.31,0.67,309.6,83.1,-999.0,-999.0,-999.0,-999.0,3.3
1995,2,10,4.34,4.55,0.67,317.7,85.0,-999.0,-999.0,-999.0,-999.0,1.8
1995,2,11,4.33,4.33,0.66,319.8,83.8,-999.0,-999.0,-999.0,-999.0,2.95
1995,2,12,3.72,4.7,0.57,334.2,72.7,-999.0,-999.0,-999.0,-999.0,5.05
1995,2,13,4.56,4.56,0.69,291.4,88.3,-999.0,-999.0,-999.0,-999.0,2.84
1995,2,14,4.37,4.4,0.66,322.4,85.2,-999.0,-999.0,-999.0,-999.0,3.2
1995,2,15,3.8,4.19,0.56,315.0,74.9,-999.0,-999.0,-999.0,-999.0,2.64
1995,2,16,4.56,4.57,0.67,315.0,87.8,-999.0,-999.0,-999.0,-999.0,1.8
1995,2,17,4.68,4.69,0.69,309.1,90.2,-999.0,-999.0,-999.0,-999.0,1.6
1995,2,18,4.83,4.83,0.7,323.9,94.4,-999.0,-999.0,-999.0,-999.0,4.05
1995,2,19,4.72,4.84,0.68,315.3,91.5,-999.0,-999.0,-999.0,-999.0,3.34
1995,2,20,4.73,4.91,0.67,299.5,92.5,-999.0,-999.0,-999.0,-999.0,2.25
1995,2,21,4.67,4.97,0.66,311.6,91.3,-999.0,-999.0,-999.0,-999.0,1.83
1995,2,22,4.88,4.93,0.68,308.1,94.5,-999.0,-999.0,-999.0,-999.0,2.1
1995,2,23,4.59,4.6,0.64,302.6,88.8,-999.0,-999.0,-999.0,-999.0,2.25
1995,2,24,4.32,5.23,0.59,326.3,85.2,-999.0,-999.0,-999.0,-999.0,2.19
1995,2,25,4.82,5.11,0.66,323.3,94.5,-999.0,-999.0,-999.0,-999.0,3.98
1995,2,26,4.95,4.98,0.67,315.4,96.9,-999.0,-999.0,-999.0,-999.0,5.03
1995,2,27,4.92,5.08,0.66,333.0,95.5,-999.0,-999.0,-999.0,-999.0,4.77
1995,2,28,3.86,5.28,0.52,358.3,77.1,-999.0,-999.0,-999.0,-999.0,4.17
1995,3,1,4.5,4.4,0.59,325.0,89.6,-999.0,-999.0,-999.0,-999.0,4.13
1995,3,2,4.2,5.02,0.55,323.3,83.6,-999.0,-999.0,-999.0,-999.0,5.72
1995,3,3,4.88,4.91,0.63,297.7,93.3,-999.0,-999.0,-999.0,-999.0,3.38
1995,3,4,5.0,5.28,0.65,331.1,96.0,-999.0,-999.0,-999.0,-999.0,4.84
1995,3,5,4.7,5.17,0.6,313.7,90.4,-999.0,-999.0,-999.0,-999.0,4.73
1995,3,6,4.77,4.78,0.61,333.5,93.5,-999.0,-999.0,-999.0,-999.0,4.38
1995,3,7,3.46,5.02,0.44,358.5,70.4,-999.0,-999.0,-999.0,-999.0,3.67
1995,3,8,5.11,5.71,0.64,322.2,100.2,-999.0,-999.0,-999.0,-999.0,2.86
1995,3,9,5.34,5.34,0.66,292.7,101.4,-999.0,-999.0,-999.0,-999.0,2.31
1995,3,10,4.86,5.53,0.6,338.8,95.0,-999.0,-999.0,-999.0,-999.0,4.05
1995,3,11,4.72,4.61,0.58,344.9,90.9,-999.0,-999.0,-999.0,-999.0,4.84
1995,3,12,4.04,5.1,0.49,346.8,78.9,-999.0,-999.0,-999.0,-999.0,3.57
1995,3,13,4.31,5.76,0.52,344.1,86.4,-999.0,-999.0,-999.0,-999.0,3.2
1995,3,14,5.29,5.53,0.63,328.0,102.7,-999.0,-999.0,-999.0,-999.0,2.57
1995,3,15,5.22,5.26,0.62,317.3,99.6,-999.0,-999.0,-999.0,-999.0,2.29
1995,3,16,5.07,5.56,0.6,327.9,98.5,-999.0,-999.0,-999.0,-999.0,2.12
1995,3,17,1.15,6.01,0.13,353.0,25.8,-999.0,-999.0,-999.0,-999.0,5.43
1995,3,18,5.9,6.32,0.69,315.9,115.0,-999.0,-999.0,-999.0,-999.0,2.59
1995,3,19,5.89,5.9,0.68,305.5,113.5,-999.0,-999.0,-999.0,-999.0,3.12
1995,3,20,5.8,5.8,0.66,312.3,111.8,-999.0,-999.0,-999.0,-999.0,4.39
1995,3,21,5.51,5.51,0.62,303.6,105.9,-999.0,-999.0,-999.0,-999.0,3.66
1995,3,22,4.95,4.94,0.56,322.9,94.2,-999.0,-999.0,-999.0,-999.0,4.79
1995,3,23,5.06,5.88,0.57,317.1,98.9,-999.0,-999.0,-999.0,-999.0,5.73
1995,3,24,5.67,5.75,0.63,307.0,108.5,-999.0,-999.0,-999.0,-999.0,2.72
1995,3,25,5.99,6.06,0.66,304.4,114.2,-999.0,-999.0,-999.0,-999.0,2.62
1995,3,26,6.13,6.19,0.68,312.8,116.3,-999.0,-999.0,-999.0,-999.0,2.77
1995,3,27,6.01,6.03,0.66,313.4,114.6,-999.0,-999.0,-999.0,-999.0,1.33
1995,3,28,5.94,5.95,0.65,318.9,113.4,-999.0,-999.0,-999.0,-999.0,3.85
1995,3,29,6.34,6.36,0.69,324.9,123.7,-999.0,-999.0,-999.0,-999.0,2.72
1995,3,30,5.56,5.84,0.6,342.7,108.9,-999.0,-999.0,-999.0,-999.0,4.48
1995,3,31,4.41,6.62,0.48,350.5,88.6,-999.0,-999.0,-999.0,-999.0,5.55
1995,4,1,5.87,6.61,0.62,321.7,115.3,-999.0,-999.0,-999.0,-999.0,3.76
1995,4,2,5.94,6.01,0.63,319.6,116.8,-999.0,-999.0,-999.0,-999.0,2.29
1995,4,3,6.09,6.14,0.64,317.5,117.7,-999.0,-999.0,-999.0,-999.0,1.98
1995,4,4,5.75,6.33,0.6,333.1,112.3,-999.0,-999.0,-999.0,-999.0,2.63
1995,4,5,6.21,6.22,0.65,350.2,121.3,-999.0,-999.0,-999.0,-999.0,4.46
1995,4,6,1.58,6.88,0.16,363.7,34.6,-999.0,-999.0,-999.0,-999.0,5.53
1995,4,7,1.93,6.89,0.2,359.7,41.6,-999.0,-999.0,-999.0,-999.0,5.24
1995,4,8,7.05,7.06,0.73,335.7,138.1,-999.0,-999.0,-999.0,-999.0,2.62
1995,4,9,6.55,6.55,0.67,333.3,128.6,-999.0,-999.0,-999.0,-999.0,1.76
1995,4,10,6.03,6.03,0.62,330.5,116.4,-999.0,-999.0,-999.0,-999.0,3.26
1995,4,11,5.08,6.42,0.52,363.1,100.5,-999.0,-999.0,-999.0,-999.0,3.02
1995,4,12,5.94,6.54,0.6,342.0,117.7,-999.0,-999.0,-999.0,-999.0,4.91
1995,4,13,5.94,6.5,0.59,335.4,117.2,-999.0,-999.0,-999.0,-999.0,3.25
1995,4,14,6.21,6.45,0.62,339.1,121.8,-999.0,-999.0,-999.0,-999.0,4.05
1995,4,15,3.81,7.05,0.38,373.0,79.0,-999.0,-999.0,-999.0,-999.0,4.91
1995,4,16,6.85,7.14,0.68,340.0,136.0,-999.0,-999.0,-999.0,-999.0,3.96
1995,4,17,6.16,6.18,0.61,333.1,119.2,-999.0,-999.0,-999.0,-999.0,2.83
1995,4,18,6.36,6.36,0.62,330.4,123.8,-999.0,-999.0,-999.0,-999.0,1.51
1995,4,19,6.04,6.06,0.59,341.9,116.4,-999.0,-999.0,-999.0,-999.0,2.12
1995,4,20,6.23,6.23,0.61,351.1,121.8,-999.0,-999.0,-999.0,-999.0,2.77
1995,4,21,6.01,6.03,0.59,353.6,117.0,-999.0,-999.0,-999.0,-999.0,4.11
1995,4,22,5.94,5.71,0.57,375.4,117.2,-999.0,-999.0,-999.0,-999.0,4.93
1995,4,23,6.14,5.77,0.59,358.6,120.6,-999.0,-999.0,-999.0,-999.0,2.85
1995,4,24,5.7,6.13,0.55,376.0,113.9,-999.0,-999.0,-999.0,-999.0,3.32
1995,4,25,5.98,6.0,0.57,343.7,116.0,-999.0,-999.0,-999.0,-999.0,5.18
1995,4,26,6.08,6.07,0.58,336.3,118.0,-999.0,-999.0,-999.0,-999.0,2.61
1995,4,27,6.37,6.61,0.6,370.8,125.1,-999.0,-999.0,-999.0,-999.0,3.37
1995,4,28,5.36,6.59,0.51,376.1,106.3,-999.0,-999.0,-999.0,-999.0,3.96
1995,4,29,3.3,7.16,0.31,372.9,68.5,-999.0,-999.0,-999.0,-999.0,8.82
1995,4,30,6.9,7.07,0.65,362.6,138.7,-999.0,-999.0,-999.0,-999.0,5.78
1995,5,1,7.35,7.73,0.69,351.5,147.1,-999.0,-999.0,-999.0,-999.0,1.72
1995,5,2,7.07,7.85,0.66,352.3,141.2,-999.0,-999.0,-999.0,-999.0,3.27
1995,5,3,7.12,7.64,0.66,358.6,142.8,-999.0,-999.0,-999.0,-999.0,3.08
1995,5,4,6.76,7.06,0.62,362.7,134.1,-999.0,-999.0,-999.0,-999.0,2.58
1995,5,5,7.42,7.61,0.69,340.1,148.6,-999.0,-999.0,-999.0,-999.0,2.89
1995,5,6,7.75,7.43,0.72,358.1,152.1,-999.0,-999.0,-999.0,-999.0,2.59
1995,5,7,7.23,7.29,0.66,355.1,141.1,-999.0,-999.0,-999.0,-999.0,2.87
1995,5,8,6.73,6.73,0.62,360.5,132.3,-999.0,-999.0,-999.0,-999.0,2.23
1995,5,9,6.68,6.68,0.61,370.1,131.1,-999.0,-999.0,-999.0,-999.0,1.71
1995,5,10,6.61,6.62,0.6,388.4,130.7,-999.0,-999.0,-999.0,-999.0,1.85
1995,5,11,4.43,6.67,0.41,412.1,90.1,-999.0,-999.0,-999.0,-999.0,2.8
1995,5,12,5.38,7.41,0.49,416.9,110.4,-999.0,-999.0,-999.0,-999.0,5.56
1995,5,13,7.35,7.52,0.66,363.2,147.9,-999.0,-999.0,-999.0,-999.0,1.91
1995,5,14,5.74,7.89,0.52,361.3,117.7,-999.0,-999.0,-999.0,-999.0,4.27
1995,5,15,6.89,7.98,0.62,364.1,139.7,-999.0,-999.0,-999.0,-999.0,3.86
1995,5,16,6.9,6.81,0.62,397.2,138.1,-999.0,-999.0,-999.0,-999.0,3.72
1995,5,17,6.53,6.76,0.59,392.9,129.6,-999.0,-999.0,-999.0,-999.0,3.31
1995,5,18,7.44,7.45,0.66,379.0,148.1,-999.0,-999.0,-999.0,-999.0,3.11
1995,5,19,7.55,7.55,0.67,373.5,150.4,-999.0,-999.0,-999.0,-999.0,1.68
1995,5,20,6.27,7.69,0.56,393.1,127.8,-999.0,-999.0,-999.0,-999.0,4.74
1995,5,21,6.56,6.52,0.59,368.2,129.6,-999.0,-999.0,-999.0,-999.0,4.22
1995,5,22,6.9,6.92,0.62,347.2,135.1,-999.0,-999.0,-999.0,-999.0,3.22
1995,5,23,5.32,6.75,0.48,380.4,107.0,-999.0,-999.0,-999.0,-999.0,3.54
1995,5,24,2.46,7.51,0.22,414.2,53.5,-999.0,-999.0,-999.0,-999.0,2.79
1995,5,25,5.09,6.97,0.45,426.6,103.0,-999.0,-999.0,-999.0,-999.0,3.67
1995,5,26,2.49,7.54,0.22,434.6,54.0,-999.0,-999.0,-999.0,-999.0,3.99
1995,5,27,5.78,7.27,0.51,404.8,117.5,-999.0,-999.0,-999.0,-999.0,5.73
1995,5,28,7.38,7.25,0.65,396.1,148.2,-999.0,-999.0,-999.0,-999.0,4.47
1995,5,29,7.95,7.96,0.7,379.2,160.0,-999.0,-999.0,-999.0,-999.0,3.35
1995,5,30,7.95,7.95,0.7,389.6,160.8,-999.0,-999.0,-999.0,-999.0,2.34
1995,5,31,7.07,7.07,0.62,393.8,142.2,-999.0,-999.0,-999.0,-999.0,4.27
1995,6,1,7.52,7.52,0.66,366.3,150.6,-999.0,-999.0,-999.0,-999.0,3.48
1995,6,2,7.55,7.55,0.66,371.2,151.5,-999.0,-999.0,-999.0,-999.0,4.07
1995,6,3,5.12,6.52,0.45,398.9,105.0,-999.0,-999.0,-999.0,-999.0,4.99
1995,6,4,6.74,6.58,0.59,410.5,136.1,-999.0,-999.0,-999.0,-999.0,4.72
1995,6,5,7.47,7.47,0.66,380.5,149.9,-999.0,-999.0,-999.0,-999.0,4.05
1995,6,6,7.29,7.3,0.64,405.2,146.7,-999.0,-999.0,-999.0,-999.0,2.38
1995,6,7,4.19,7.46,0.37,425.8,88.7,-999.0,-999.0,-999.0,-999.0,2.36
1995,6,8,4.69,7.63,0.41,428.1,98.6,-999.0,-999.0,-999.0,-999.0,3.35
1995,6,9,7.2,7.2,0.62,399.7,145.0,-999.0,-999.0,-999.0,-999.0,4.79
1995,6,10,5.95,7.56,0.52,400.4,122.5,-999.0,-999.0,-999.0,-999.0,4.88
1995,6,11,6.0,7.39,0.52,392.1,121.6,-999.0,-999.0,-999.0,-999.0,4.23
1995,6,12,5.54,6.8,0.48,405.7,114.3,-999.0,-999.0,-999.0,-999.0,3.67
1995,6,13,7.58,7.57,0.66,392.0,153.5,-999.0,-999.0,-999.0,-999.0,3.53
1995,6,14,7.73,7.73,0.67,381.6,154.5,-999.0,-999.0,-999.0,-999.0,3.21
1995,6,15,6.83,6.53,0.59,412.0,138.1,-999.0,-999.0,-999.0,-999.0,3.13
1995,6,16,7.47,7.64,0.65,411.6,150.8,-999.0,-999.0,-999.0,-999.0,5.5
1995,6,17,6.18,7.32,0.54,414.2,128.5,-999.0,-999.0,-999.0,-999.0,6.49
1995,6,18,7.82,7.75,0.68,393.8,158.1,-999.0,-999.0,-999.0,-999.0,4.83
1995,6,19,6.69,7.98,0.59,381.5,136.2,-999.0,-999.0,-999.0,-999.0,2.86
1995,6,20,7.42,7.42,0.65,379.0,148.5,-999.0,-999.0,-999.0,-999.0,3.34
1995,6,21,7.06,7.02,0.62,402.8,143.7,-999.0,-999.0,-999.0,-999.0,3.58
1995,6,22,6.96,6.95,0.61,408.8,142.2,-999.0,-999.0,-999.0,-999.0,2.84
1995,6,23,6.84,6.84,0.59,409.3,138.3,-999.0,-999.0,-999.0,-999.0,2.38
1995,6,24,6.65,6.33,0.58,425.8,135.3,-999.0,-999.0,-999.0,-999.0,4.79
1995,6,25,5.95,5.89,0.52,428.8,121.1,-999.0,-999.0,-999.0,-999.0,4.89
1995,6,26,5.74,5.74,0.5,435.5,117.0,-999.0,-999.0,-999.0,-999.0,2.46
1995,6,27,5.68,5.7,0.49,440.7,116.4,-999.0,-999.0,-999.0,-999.0,3.59
1995,6,28,6.34,6.92,0.55,433.1,129.9,-999.0,-999.0,-999.0,-999.0,4.82
1995,6,29,7.27,7.3,0.63,413.0,147.3,-999.0,-999.0,-999.0,-999.0,4.21
1995,6,30,7.68,7.5,0.67,392.4,153.8,-999.0,-999.0,-999.0,-999.0,4.25
1995,7,1,7.66,7.49,0.67,409.9,157.2,-999.0,-999.0,-999.0,-999.0,3.23
1995,7,2,7.31,7.31,0.64,411.7,149.6,-999.0,-999.0,-999.0,-999.0,3.52
