YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,2,21,4.91,4.95,0.73,265.5,90.6,-999.0,-999.0,-999.0,-999.0,1.72
1990,2,22,3.0,4.67,0.45,309.2,59.8,-999.0,-999.0,-999.0,-999.0,2.22
1990,2,23,4.24,4.53,0.62,279.7,81.9,-999.0,-999.0,-999.0,-999.0,1.35
1990,2,24,4.92,4.96,0.72,267.8,93.9,-999.0,-999.0,-999.0,-999.0,1.25
1990,2,25,4.86,4.84,0.7,270.1,90.7,-999.0,-999.0,-999.0,-999.0,1.23
1990,2,26,4.85,4.82,0.7,284.5,92.2,-999.0,-999.0,-999.0,-999.0,2.2
1990,2,27,4.95,4.95,0.7,300.0,94.0,-999.0,-999.0,-999.0,-999.0,3.42
1990,2,28,4.77,4.93,0.67,289.0,91.9,-999.0,-999.0,-999.0,-999.0,3.19
1990,3,1,4.78,4.8,0.66,288.4,91.7,-999.0,-999.0,-999.0,-999.0,2.11
1990,3,2,4.39,4.81,0.61,312.3,85.7,-999.0,-999.0,-999.0,-999.0,2.23
1990,3,3,2.63,5.16,0.36,327.0,53.7,-999.0,-999.0,-999.0,-999.0,2.83
1990,3,4,1.84,5.21,0.25,345.1,39.0,-999.0,-999.0,-999.0,-999.0,2.97
1990,3,5,3.35,5.4,0.45,344.1,67.6,-999.0,-999.0,-999.0,-999.0,1.81
1990,3,6,3.25,5.43,0.43,319.2,66.6,-999.0,-999.0,-999.0,-999.0,1.34
1990,3,7,5.0,5.14,0.66,265.3,93.8,-999.0,-999.0,-999.0,-999.0,1.3
1990,3,8,4.39,5.35,0.58,297.9,85.2,-999.0,-999.0,-999.0,-999.0,1.74
1990,3,9,2.9,5.46,0.38,341.8,58.6,-999.0,-999.0,-999.0,-999.0,3.22
1990,3,10,4.01,5.19,0.52,320.6,79.2,-999.0,-999.0,-999.0,-999.0,3.78
1990,3,11,5.3,5.3,0.68,278.0,100.9,-999.0,-999.0,-999.0,-999.0,1.64
1990,3,12,4.75,5.52,0.6,326.7,92.4,-999.0,-999.0,-999.0,-999.0,1.34
1990,3,13,4.87,5.22,0.61,322.1,95.9,-999.0,-999.0,-999.0,-999.0,2.51
1990,3,14,4.91,5.69,0.61,326.8,96.2,-999.0,-999.0,-999.0,-999.0,2.1
1990,3,15,3.16,6.02,0.39,355.2,64.3,-999.0,-999.0,-999.0,-999.0,1.48
1990,3,16,3.19,6.22,0.39,350.0,64.8,-999.0,-999.0,-999.0,-999.0,1.26
1990,3,17,4.1,6.01,0.5,325.9,81.7,-999.0,-999.0,-999.0,-999.0,1.9
1990,3,18,4.6,6.22,0.55,304.1,90.6,-999.0,-999.0,-999.0,-999.0,2.66
1990,3,19,5.2,5.8,0.62,304.9,99.6,-999.0,-999.0,-999.0,-999.0,2.41
1990,3,20,2.64,6.14,0.31,315.2,54.1,-999.0,-999.0,-999.0,-999.0,2.48
1990,3,21,5.93,6.1,0.7,278.7,112.5,-999.0,-999.0,-999.0,-999.0,2.13
1990,3,22,6.23,6.22,0.73,272.4,116.7,-999.0,-999.0,-999.0,-999.0,1.19
1990,3,23,5.94,6.33,0.69,292.2,110.6,-999.0,-999.0,-999.0,-999.0,1.45
1990,3,24,4.61,5.83,0.53,330.7,89.9,-999.0,-999.0,-999.0,-999.0,1.54
1990,3,25,4.48,6.3,0.52,353.2,88.3,-999.0,-999.0,-999.0,-999.0,1.67
1990,3,26,3.36,6.36,0.38,346.3,68.6,-999.0,-999.0,-999.0,-999.0,3.48
1990,3,27,4.87,5.97,0.55,314.0,95.4,-999.0,-999.0,-999.0,-999.0,3.22
1990,3,28,5.02,6.06,0.56,297.7,97.8,-999.0,-999.0,-999.0,-999.0,2.43
1990,3,29,5.16,5.97,0.58,298.3,100.2,-999.0,-999.0,-999.0,-999.0,2.03
1990,3,30,2.93,6.19,0.33,334.0,60.0,-999.0,-999.0,-999.0,-999.0,1.42
1990,3,31,3.43,6.79,0.38,349.7,69.9,-999.0,-999.0,-999.0,-999.0,2.59
1990,4,1,4.02,6.68,0.44,351.9,81.1,-999.0,-999.0,-999.0,-999.0,3.86
1990,4,2,3.54,6.2,0.38,345.8,71.8,-999.0,-999.0,-999.0,-999.0,2.2
1990,4,3,5.8,6.95,0.62,326.9,113.8,-999.0,-999.0,-999.0,-999.0,1.56
1990,4,4,6.79,6.83,0.73,292.8,128.3,-999.0,-999.0,-999.0,-999.0,1.59
1990,4,5,4.38,6.91,0.47,358.5,87.0,-999.0,-999.0,-999.0,-999.0,2.52
1990,4,6,6.51,6.6,0.69,325.8,124.3,-999.0,-999.0,-999.0,-999.0,3.36
1990,4,7,5.44,6.71,0.57,333.0,105.6,-999.0,-999.0,-999.0,-999.0,2.06
