YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,6,29,7.01,6.78,0.61,391.4,141.6,-999.0,-999.0,-999.0,-999.0,2.85
1990,6,30,6.78,6.64,0.59,398.9,136.9,-999.0,-999.0,-999.0,-999.0,2.09
1990,7,1,6.06,6.96,0.53,412.9,123.9,-999.0,-999.0,-999.0,-999.0,1.18
1990,7,2,6.77,7.0,0.59,425.7,138.3,-999.0,-999.0,-999.0,-999.0,2.74
1990,7,3,7.27,7.25,0.63,415.7,147.0,-999.0,-999.0,-999.0,-999.0,3.23
1990,7,4,6.79,6.77,0.59,424.9,138.7,-999.0,-999.0,-999.0,-999.0,3.66
1990,7,5,7.59,7.55,0.66,381.7,152.4,-999.0,-999.0,-999.0,-999.0,2.84
1990,7,6,6.7,6.95,0.59,410.6,139.1,-999.0,-999.0,-999.0,-999.0,2.19
1990,7,7,7.07,7.07,0.62,394.9,143.5,-999.0,-999.0,-999.0,-999.0,2.94
1990,7,8,7.49,7.47,0.66,380.2,150.7,-999.0,-999.0,-999.0,-999.0,3.59
1990,7,9,7.5,7.45,0.66,370.8,150.9,-999.0,-999.0,-999.0,-999.0,2.63
1990,7,10,6.75,7.07,0.59,397.1,138.8,-999.0,-999.0,-999.0,-999.0,1.35
1990,7,11,6.66,6.98,0.59,401.4,136.8,-999.0,-999.0,-999.0,-999.0,2.64
1990,7,12,6.84,6.92,0.6,400.2,139.7,-999.0,-999.0,-999.0,-999.0,3.73
1990,7,13,6.39,7.21,0.56,390.6,131.3,-999.0,-999.0,-999.0,-999.0,3.48
1990,7,14,7.02,7.02,0.62,373.9,142.0,-999.0,-999.0,-999.0,-999.0,3.0
1990,7,15,6.99,7.03,0.62,392.1,142.1,-999.0,-999.0,-999.0,-999.0,2.13
1990,7,16,7.0,6.89,0.62,396.4,143.0,-999.0,-999.0,-999.0,-999.0,3.32
1990,7,17,6.85,6.75,0.61,395.2,141.0,-999.0,-999.0,-999.0,-999.0,2.84
1990,7,18,5.99,6.54,0.53,422.4,126.1,-999.0,-999.0,-999.0,-999.0,1.4
1990,7,19,7.09,7.05,0.63,399.7,143.8,-999.0,-999.0,-999.0,-999.0,2.84
1990,7,20,7.19,7.16,0.64,389.5,145.3,-999.0,-999.0,-999.0,-999.0,4.47
1990,7,21,6.35,6.33,0.57,352.5,124.9,-999.0,-999.0,-999.0,-999.0,3.87
1990,7,22,6.58,6.52,0.59,352.5,129.5,-999.0,-999.0,-999.0,-999.0,2.68
1990,7,23,6.42,6.37,0.58,357.0,126.6,-999.0,-999.0,-999.0,-999.0,2.1
1990,7,24,6.43,5.91,0.58,387.4,131.6,-999.0,-999.0,-999.0,-999.0,2.05
1990,7,25,6.4,6.3,0.58,370.1,127.8,-999.0,-999.0,-999.0,-999.0,1.72
1990,7,26,5.82,6.59,0.52,422.7,121.7,-999.0,-999.0,-999.0,-999.0,1.79
1990,7,27,5.86,5.88,0.53,410.7,121.5,-999.0,-999.0,-999.0,-999.0,2.42
1990,7,28,6.27,6.18,0.57,379.8,124.8,-999.0,-999.0,-999.0,-999.0,1.84
1990,7,29,6.27,6.12,0.57,403.7,127.6,-999.0,-999.0,-999.0,-999.0,2.69
1990,7,30,6.1,6.17,0.55,432.6,126.6,-999.0,-999.0,-999.0,-999.0,2.12
1990,7,31,6.32,6.25,0.58,387.3,126.8,-999.0,-999.0,-999.0,-999.0,4.16
1990,8,1,5.88,5.81,0.54,400.4,119.8,-999.0,-999.0,-999.0,-999.0,3.34
1990,8,2,4.19,6.33,0.38,412.7,89.0,-999.0,-999.0,-999.0,-999.0,2.41
1990,8,3,5.3,5.75,0.49,406.2,109.5,-999.0,-999.0,-999.0,-999.0,1.82
1990,8,4,4.63,6.43,0.43,421.9,99.3,-999.0,-999.0,-999.0,-999.0,3.42
1990,8,5,3.72,7.07,0.34,425.6,80.2,-999.0,-999.0,-999.0,-999.0,4.32
1990,8,6,4.42,7.17,0.41,428.6,94.9,-999.0,-999.0,-999.0,-999.0,4.71
1990,8,7,6.31,6.24,0.59,400.7,130.2,-999.0,-999.0,-999.0,-999.0,3.32
1990,8,8,7.14,7.21,0.67,394.2,143.8,-999.0,-999.0,-999.0,-999.0,1.52
1990,8,9,5.98,6.26,0.56,405.7,121.7,-999.0,-999.0,-999.0,-999.0,2.62
1990,8,10,6.29,6.38,0.59,404.2,127.2,-999.0,-999.0,-999.0,-999.0,3.52
1990,8,11,4.95,6.3,0.47,402.5,101.4,-999.0,-999.0,-999.0,-999.0,2.66
1990,8,12,5.24,5.71,0.5,394.7,107.6,-999.0,-999.0,-999.0,-999.0,2.16
1990,8,13,6.06,6.07,0.58,390.8,122.6,-999.0,-999.0,-999.0,-999.0,1.77
