date,min,mean,max,std,median
2005-01-01T00:00:00,-0.07998228073120117,0.017460385224435448,0.11729522049427032,0.03249117469749303,0.015750419348478317
2006-01-01T00:00:00,-0.07110347598791122,0.03541972580559965,0.15821313858032227,0.036778118457202656,0.03480688855051994
2007-01-01T00:00:00,-0.0790342316031456,0.0238090454745733,0.1287434995174408,0.03340802795923529,0.020360348746180534
2008-01-01T00:00:00,-0.07961562275886536,0.028511409709195662,0.15820102393627167,0.03771867837305978,0.02313731238245964
2009-01-01T00:00:00,-0.11753030121326447,0.026674044163686305,0.28764423727989197,0.04036903082592453,0.02330838516354561
2010-01-01T00:00:00,-0.07210088521242142,0.01445175915720595,0.12297236919403076,0.03359990782680285,0.011538336984813213
2011-01-01T00:00:00,-0.047419339418411255,0.054155083004591646,0.22475408017635345,0.047247118648317016,0.04687972739338875
2012-01-01T00:00:00,-0.08854585886001587,0.02178700681097589,0.12684859335422516,0.03382775054777676,0.020024137571454048
2013-01-01T00:00:00,-0.0912768542766571,0.026983799594687913,0.1870422065258026,0.0393712743050473,0.024755438789725304
2014-01-01T00:00:00,-0.11154832690954208,0.017098424302556585,0.12305790930986404,0.037573014501859577,0.0190601609647274
2015-01-01T00:00:00,-0.10040150582790375,0.020184734565916036,0.16683770716190338,0.03739522796916184,0.01645357720553875
2016-01-01T00:00:00,-0.06725294888019562,0.02151474160066066,0.1549229621887207,0.037466671011585094,0.018988678231835365
2017-01-01T00:00:00,-0.13342075049877167,0.024079954404000556,0.12568780779838562,0.03884420261756023,0.020045511424541473
2018-01-01T00:00:00,-0.07300189882516861,0.01805120030305002,0.12940675020217896,0.03331023211667259,0.015466196462512016
2019-01-01T00:00:00,-0.10673227161169052,0.015047824477142898,0.12296765297651291,0.038309937946471105,0.011457409709692001
2020-01-01T00:00:00,-0.0819552093744278,0.02271312019126711,0.11165539175271988,0.035635172108994584,0.024366194382309914
2021-01-01T00:00:00,-0.09448478370904922,0.027323793295505494,0.1442801058292389,0.03781711167226092,0.022533681243658066
