date,min,mean,max,std,median
2018-01-01T00:00:00+00:00,-0.050322532653808594,-0.006475906167954525,0.0354461669921875,0.015403556950561038,-0.0053571611642837524
2018-02-01T00:00:00+00:00,-0.06465354561805725,0.01637566642443717,0.07903558015823364,0.02382300547161816,0.01605658233165741
2018-03-01T00:00:00+00:00,-0.057625994086265564,-0.014425894593228624,0.023127645254135132,0.010044880560968921,-0.01309533417224884
2018-04-01T00:00:00+00:00,-0.03067101538181305,-0.0036620895304095872,0.02221590280532837,0.008115755892851182,-0.0039335861802101135
2018-05-01T00:00:00+00:00,-0.018193528056144714,0.00012918828358689897,0.02552679181098938,0.006525513344731969,-0.0009487122297286987
2018-06-01T00:00:00+00:00,-0.020402029156684875,0.0009799997248065599,0.012770578265190125,0.005788060914469274,0.0025912821292877197
2018-07-01T00:00:00+00:00,-0.01972644031047821,-0.0018299598330975145,0.0068943798542022705,0.004476461348646176,-0.0001998022198677063
2018-08-01T00:00:00+00:00,-0.002361312508583069,0.022286554579218843,0.08325137197971344,0.02266800959611017,0.009573251008987427
2018-09-01T00:00:00+00:00,-0.01314680278301239,0.008752190684024842,0.038901761174201965,0.011215277883536557,0.006115272641181946
2018-10-01T00:00:00+00:00,-0.059614166617393494,0.013372824960316262,0.07376167178153992,0.02012950558481752,0.010172635316848755
2018-11-01T00:00:00+00:00,-0.0399971604347229,0.03479982301256178,0.10015401244163513,0.023443473103040628,0.03575160354375839
2018-12-01T00:00:00+00:00,-0.07205487787723541,-0.022897822394807615,0.025325238704681396,0.013540375199809504,-0.022174499928951263
2019-01-01T00:00:00+00:00,-0.06714949011802673,-0.02761078334450013,0.0058660805225372314,0.014231653839089371,-0.026338182389736176
2019-02-01T00:00:00+00:00,-0.025368794798851013,0.0036012964781626227,0.061664894223213196,0.014712834121754973,0.0007823705673217773
2019-03-01T00:00:00+00:00,-0.046878546476364136,0.006195077998176058,0.046023979783058167,0.012232350776454166,0.006735958158969879
2019-04-01T00:00:00+00:00,-0.022465765476226807,0.01075320068069077,0.05200010538101196,0.009845746102301128,0.010039284825325012
2019-05-01T00:00:00+00:00,-0.03349088132381439,0.001561081225183149,0.03462374210357666,0.009482988507456803,0.0008794963359832764
2019-06-01T00:00:00+00:00,-0.02475234866142273,-0.0011829526897843188,0.016305208206176758,0.0065291766151153695,0.00109090656042099
2019-07-01T00:00:00+00:00,-0.028321847319602966,-0.003095999342366149,0.005124941468238831,0.0048887067536772435,-0.0011836737394332886
2019-08-01T00:00:00+00:00,-0.02902384102344513,0.00012281813462764274,0.03002464771270752,0.007391140566075498,-0.0007100552320480347
2019-09-01T00:00:00+00:00,-0.011009305715560913,0.026708060864461022,0.09216706454753876,0.022327247921770463,0.017092712223529816
2019-10-01T00:00:00+00:00,-0.04934847354888916,-0.010707991301800777,0.03663173317909241,0.013195493488404767,-0.010940976440906525
2019-11-01T00:00:00+00:00,-0.007439702749252319,0.022706434361007635,0.06945578753948212,0.013337491291096648,0.021723344922065735
