YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,5,7,3.93,7.28,0.36,385.0,83.7,-999.0,-999.0,-999.0,-999.0,1.64
1990,5,8,6.44,7.35,0.59,359.9,130.1,-999.0,-999.0,-999.0,-999.0,1.93
1990,5,9,6.26,7.23,0.57,355.6,124.3,-999.0,-999.0,-999.0,-999.0,1.82
1990,5,10,6.86,7.3,0.62,366.2,137.7,-999.0,-999.0,-999.0,-999.0,2.83
1990,5,11,2.16,7.35,0.2,365.9,47.5,-999.0,-999.0,-999.0,-999.0,2.55
1990,5,12,6.3,7.39,0.57,392.4,127.4,-999.0,-999.0,-999.0,-999.0,2.16
1990,5,13,4.6,7.42,0.41,394.0,96.0,-999.0,-999.0,-999.0,-999.0,3.7
1990,5,14,7.28,7.8,0.66,376.0,145.3,-999.0,-999.0,-999.0,-999.0,1.34
1990,5,15,7.12,7.1,0.64,369.9,141.0,-999.0,-999.0,-999.0,-999.0,1.49
1990,5,16,7.29,7.72,0.66,376.0,144.6,-999.0,-999.0,-999.0,-999.0,0.87
1990,5,17,7.13,7.13,0.64,372.4,140.6,-999.0,-999.0,-999.0,-999.0,1.5
1990,5,18,7.1,7.1,0.64,379.0,140.4,-999.0,-999.0,-999.0,-999.0,1.86
1990,5,19,5.69,6.84,0.51,415.0,115.4,-999.0,-999.0,-999.0,-999.0,1.71
1990,5,20,5.07,6.48,0.45,405.2,104.3,-999.0,-999.0,-999.0,-999.0,1.94
1990,5,21,6.92,6.76,0.62,410.3,138.6,-999.0,-999.0,-999.0,-999.0,2.09
1990,5,22,6.82,6.54,0.61,400.9,134.6,-999.0,-999.0,-999.0,-999.0,2.68
1990,5,23,5.12,7.15,0.45,427.2,105.9,-999.0,-999.0,-999.0,-999.0,2.37
1990,5,24,6.69,6.52,0.59,400.1,133.2,-999.0,-999.0,-999.0,-999.0,5.23
1990,5,25,6.85,6.74,0.61,378.6,136.0,-999.0,-999.0,-999.0,-999.0,3.91
1990,5,26,7.37,6.91,0.65,357.8,142.4,-999.0,-999.0,-999.0,-999.0,1.72
1990,5,27,5.29,7.47,0.47,389.6,107.6,-999.0,-999.0,-999.0,-999.0,1.98
1990,5,28,3.3,7.65,0.29,389.6,70.1,-999.0,-999.0,-999.0,-999.0,1.66
1990,5,29,1.76,7.66,0.16,386.6,39.2,-999.0,-999.0,-999.0,-999.0,4.64
1990,5,30,7.42,8.1,0.65,373.6,148.3,-999.0,-999.0,-999.0,-999.0,3.9
1990,5,31,5.76,8.07,0.51,382.7,119.0,-999.0,-999.0,-999.0,-999.0,1.98
1990,6,1,7.52,7.64,0.66,358.0,150.2,-999.0,-999.0,-999.0,-999.0,1.58
1990,6,2,6.12,7.89,0.54,371.9,122.8,-999.0,-999.0,-999.0,-999.0,1.86
1990,6,3,7.07,7.02,0.62,377.4,140.1,-999.0,-999.0,-999.0,-999.0,1.34
1990,6,4,7.25,7.74,0.63,400.0,146.8,-999.0,-999.0,-999.0,-999.0,2.48
1990,6,5,5.71,7.42,0.5,414.8,116.5,-999.0,-999.0,-999.0,-999.0,2.36
1990,6,6,6.6,7.97,0.58,423.3,135.1,-999.0,-999.0,-999.0,-999.0,4.33
1990,6,7,7.04,7.82,0.61,417.1,143.2,-999.0,-999.0,-999.0,-999.0,3.84
1990,6,8,7.8,7.7,0.68,383.7,155.8,-999.0,-999.0,-999.0,-999.0,1.45
1990,6,9,7.49,7.46,0.65,388.0,148.4,-999.0,-999.0,-999.0,-999.0,1.54
1990,6,10,7.32,7.3,0.63,399.5,145.2,-999.0,-999.0,-999.0,-999.0,2.63
1990,6,11,7.38,7.18,0.64,406.7,147.9,-999.0,-999.0,-999.0,-999.0,2.71
1990,6,12,6.09,6.98,0.53,425.1,124.0,-999.0,-999.0,-999.0,-999.0,2.83
1990,6,13,6.97,6.96,0.6,405.7,140.3,-999.0,-999.0,-999.0,-999.0,4.37
1990,6,14,7.17,6.46,0.62,392.6,145.2,-999.0,-999.0,-999.0,-999.0,2.41
